Epoch,Loss,preLoss
121,0.16170268,0.07431474
122,0.1609594,0.07368811
123,0.16055845,0.073400274
124,0.16150191,0.074457884
125,0.1617026,0.074764
126,0.15886384,0.07202394
127,0.16056709,0.07382312
128,0.15902042,0.07236785
129,0.15749656,0.07093595
130,0.16027007,0.073797636
131,0.1595355,0.07315193
132,0.15911454,0.072812155
133,0.15949084,0.07326604
134,0.15895979,0.07281259
135,0.15969792,0.07362325
136,0.1606076,0.074605346
137,0.1571588,0.07122249
138,0.15962633,0.07375457
139,0.15881184,0.07300475
140,0.15832727,0.07258131
141,0.15947843,0.07379036
142,0.15755752,0.0719244
143,0.15818612,0.072606504
144,0.15811105,0.072583884
145,0.15907194,0.07359574
146,0.1564471,0.071019314
147,0.15760139,0.07222159
148,0.15815511,0.07282108
149,0.15715031,0.071861364
