Epoch,Loss,preLoss
1,7.6808968,1.1840835
2,5.3854837,0.3024099
3,4.105998,0.15290973
4,3.1388707,0.106997706
5,2.497046,0.08123557
6,2.0696313,0.0737631
7,1.7643162,0.06604033
8,1.542804,0.0607996
9,1.3733733,0.056973226
10,1.2367852,0.05161392
11,1.1298742,0.05146252
12,1.0347815,0.048550405
13,0.94772756,0.043841716
14,0.8703594,0.041407205
15,0.8042167,0.039824735
16,0.74745923,0.03752367
17,0.7030494,0.037349053
18,0.66528636,0.03727836
19,0.6276116,0.03626899
20,0.59234846,0.032950856
21,0.5606669,0.032104574
22,0.53159654,0.031130701
23,0.5004978,0.029238638
24,0.47437066,0.028839746
25,0.45084104,0.026142458
26,0.42927036,0.02495344
27,0.40957752,0.0238348
28,0.38991064,0.022539664
29,0.37284845,0.023036946
30,0.3609465,0.021991137
31,0.34783304,0.021854429
32,0.33458298,0.021671142
33,0.32102224,0.0206217
34,0.30963987,0.019898985
35,0.299403,0.019461196
36,0.29049814,0.01837744
37,0.28137928,0.018631577
38,0.27171406,0.017782127
39,0.2611997,0.016087841
40,0.25232095,0.01584801
41,0.24589558,0.016008515
42,0.23909076,0.015265778
43,0.23168807,0.014795652
44,0.22582312,0.014890514
45,0.21848948,0.013147468
46,0.21218653,0.012634265
47,0.2049937,0.012056312
48,0.19915466,0.012116979
49,0.19352008,0.0117490385
50,0.18835625,0.010391999
51,0.18357557,0.010527822
52,0.17974249,0.01087727
53,0.17583387,0.010456582
54,0.17290607,0.010953268
55,0.1688883,0.009954194
56,0.16500577,0.00922474
57,0.16173083,0.009051937
58,0.1584256,0.0088029085
59,0.15540195,0.008660373
60,0.15269712,0.008432856
61,0.15012768,0.008200069
62,0.14768441,0.008128946
63,0.14454141,0.007397305
64,0.14270474,0.0077793123
65,0.13986418,0.0070872307
66,0.13820222,0.007374433
67,0.13527945,0.006610683
68,0.13419579,0.0071778446
69,0.1322561,0.006882484
70,0.12986335,0.0062682778
71,0.12864658,0.0065783197
72,0.12697545,0.0064009787
73,0.12519823,0.006113038
74,0.123423636,0.0058316244
75,0.121654056,0.005261074
76,0.120806314,0.005847252
77,0.11958082,0.0057807034
78,0.11783676,0.005250443
79,0.11618042,0.004758893
80,0.115066566,0.0047937073
81,0.11404703,0.004811029
82,0.112871245,0.0045481795
83,0.111574315,0.004423508
84,0.11095722,0.004591144
85,0.11064482,0.0051366026
86,0.10910256,0.0044505997
87,0.10820077,0.0042792778
88,0.10700028,0.0039627217
89,0.10625317,0.0038756703
90,0.105675116,0.004153692
91,0.104926124,0.0038065338
92,0.10424967,0.0038430274
93,0.10328867,0.003629656
94,0.10235431,0.0033138394
95,0.101817764,0.003359231
96,0.101541795,0.0035783262
97,0.10071343,0.0033873084
98,0.0999142,0.0031805355
99,0.09967424,0.0033543129
100,0.09862818,0.0028128768
101,0.09858064,0.0032153167
102,0.09827682,0.0033228323
103,0.097543165,0.0031669033
104,0.09703525,0.0030327917
105,0.09649364,0.002759894
106,0.09632894,0.0029464057
107,0.09612521,0.0030689447
108,0.09564428,0.0030214328
109,0.095288,0.0028936625
110,0.094603956,0.0026435875
111,0.09441015,0.0028244634
112,0.094315626,0.0027707524
113,0.09387465,0.0027897286
114,0.093494006,0.0026312491
115,0.09320378,0.0025459125
116,0.09281094,0.0025508467
117,0.09228393,0.0022200157
118,0.09229944,0.0025796515
119,0.092252,0.0026168898
120,0.09198601,0.0025451742
121,0.09141459,0.0023125445
122,0.09151972,0.00261406
123,0.09093886,0.0022184555
124,0.09102682,0.0023475974
125,0.09084084,0.002392022
126,0.090484805,0.0022194046
127,0.09045997,0.0024207113
128,0.08998764,0.0020889495
129,0.09004154,0.0023040813
130,0.089851096,0.0022111626
131,0.08965714,0.0021637583
132,0.08956858,0.0022349232
133,0.08934341,0.0021374933
134,0.089248165,0.0021977632
135,0.08912576,0.0022454194
136,0.08899368,0.0022265497
137,0.08893145,0.0021607317
138,0.08877051,0.0022491894
139,0.08853392,0.0021442254
140,0.08837731,0.002055301
141,0.08847447,0.0021794229
142,0.08885204,0.0022031309
143,0.08823416,0.00215381
144,0.08832155,0.0022360298
145,0.08806543,0.0020917146
146,0.08791957,0.0020563756
147,0.087808594,0.0019673263
148,0.08775906,0.0020782463
149,0.08756484,0.0019182714
