Metric,HitRate,NDCG
5,0.1297,0.08459727886881431
10,0.2078,0.10960306015432458
15,0.2631,0.12420138720901125
20,0.3093,0.13510477558128384
5,0.1736,0.11270278859806372
10,0.2674,0.14300511286767822
15,0.3309,0.15981572977225791
20,0.3788,0.17112786878525466
5,0.1835,0.11958161009550283
10,0.2832,0.1516561539859369
15,0.3487,0.1689943367134031
20,0.3996,0.1810207791315655
5,0.1941,0.12770756918856907
10,0.2912,0.1589716639170017
15,0.3565,0.17624610768505392
20,0.4075,0.1883145519489455
5,0.1954,0.12667411546616994
10,0.297,0.15949343631602295
15,0.3669,0.17795599147681881
20,0.4149,0.189309323036731
5,0.2137,0.13973785797020596
10,0.3127,0.17174841010531164
15,0.3787,0.1892464248956961
20,0.4276,0.20078993813103616
5,0.1966,0.12558193304807885
10,0.2975,0.15817680073911614
15,0.3626,0.1753894861027403
20,0.4141,0.1875535408512114
5,0.1958,0.126349472941512
10,0.2961,0.1587124743968477
15,0.3646,0.17682852838984653
20,0.4114,0.187886446519096
5,0.2133,0.1375045004210618
10,0.3198,0.1718752765431408
15,0.3952,0.19182016503573135
20,0.4485,0.20441846413357745
5,0.2107,0.13804563011858215
10,0.3175,0.1724672300742771
15,0.3828,0.18978942858063289
20,0.4324,0.20151929216151426
5,0.2292,0.14873792343809858
10,0.3335,0.18235454338525894
15,0.3953,0.19871967435559074
20,0.442,0.20973136549251872
5,0.2211,0.14208447751142012
10,0.3272,0.17631870980369566
15,0.3925,0.19362533828128564
20,0.4411,0.20510571054319435
5,0.2359,0.15487662701678204
10,0.3398,0.18825033318631923
15,0.4071,0.20612307814602937
20,0.4518,0.2166551458158236
5,0.2325,0.1526448551058195
10,0.3425,0.18805922960180918
15,0.408,0.20540096897619037
20,0.456,0.21675457057521944
5,0.2378,0.1573888419828136
10,0.3417,0.19102217796104143
15,0.4121,0.20964018297666875
20,0.4604,0.22105540849339872
5,0.2466,0.16564628078551616
10,0.3507,0.19929791034768726
15,0.4135,0.2159296310397156
20,0.4607,0.22708067303551394
5,0.2369,0.15537999259074353
10,0.3408,0.1889430536576892
15,0.4019,0.2050781492187497
20,0.4503,0.21653342380179744
5,0.2327,0.1508926408355919
10,0.3436,0.18672014437682113
15,0.4087,0.20395495208120804
20,0.4539,0.21464170123071508
5,0.2439,0.16190231481893164
10,0.3488,0.19574695530155184
15,0.4127,0.21268384991446707
20,0.4579,0.22334199327856713
5,0.2523,0.1657079251564622
10,0.3512,0.19763268459549882
15,0.4146,0.2144421133677595
20,0.4598,0.22512760019258857
5,0.2455,0.16217643862351805
10,0.3478,0.19513730185628964
15,0.4115,0.21200530271153156
20,0.4587,0.2231591310229339
5,0.2605,0.17545796985978612
10,0.3649,0.20906106360361038
15,0.4241,0.22476064381604088
20,0.4727,0.2362323919324128
5,0.2566,0.17544775437616755
10,0.3565,0.2076925163534131
15,0.4216,0.22497896116426663
20,0.4692,0.23624343736556802
5,0.2595,0.1748865765694106
10,0.3565,0.2060482227502132
15,0.4218,0.22335528258768114
20,0.4671,0.23406708819508099
5,0.2546,0.1710492024971688
10,0.3576,0.20445978261080994
15,0.4222,0.22160457171186249
20,0.4665,0.23205458893052933
5,0.2642,0.18053309532009487
10,0.3653,0.2132297064779839
15,0.4274,0.2296906375775814
20,0.469,0.23951753268032194
5,0.271,0.18619514308547408
10,0.3691,0.2177583396638272
15,0.4272,0.23315156556782013
20,0.4678,0.24271712845138071
5,0.2728,0.18717869712447285
10,0.3703,0.21872339980464395
15,0.4314,0.23488765918678708
20,0.4747,0.24514816331294922
5,0.2675,0.18158606334429334
10,0.3649,0.21305687274543475
15,0.423,0.22842101400103093
20,0.4665,0.23872051420277984
5,0.2649,0.18078984463095024
10,0.3638,0.21287246234942378
15,0.4234,0.228687862451243
20,0.4674,0.23907433254900085
5,0.2668,0.17980128031799397
10,0.3657,0.21190888513360656
15,0.422,0.22686297941683464
20,0.466,0.23727446764168603
5,0.2788,0.19256859067381565
10,0.3734,0.223123442630129
15,0.4326,0.2387915122733368
20,0.4732,0.24838379158193652
5,0.2714,0.18753753974993567
10,0.3699,0.2194565587597744
15,0.426,0.2342733683007174
20,0.4702,0.24471962657910667
5,0.279,0.1936465934125084
10,0.3734,0.22404760452749384
15,0.4323,0.23956628438812316
20,0.4725,0.24909602667775044
5,0.2789,0.1943203298565543
10,0.3733,0.22488037626519103
15,0.4327,0.24060380133079334
20,0.4733,0.25020332660116285
