Metric,HitRate,NDCG
5,0.1196,0.07710173101178937
10,0.1969,0.10204299223178508
15,0.2431,0.11425975520043703
20,0.2796,0.1228876440844798
5,0.1575,0.10094067100809268
10,0.2333,0.1253243790916686
15,0.2894,0.14016953078396663
20,0.3269,0.14902404653359833
5,0.1811,0.11913752048118784
10,0.2721,0.14839852367897982
15,0.3347,0.16494859666966494
20,0.3822,0.17616595167892332
5,0.1775,0.11711431543600472
10,0.2676,0.1461842308802885
15,0.3308,0.1629332378867701
20,0.3778,0.17405294310372038
5,0.1977,0.12805454660939328
10,0.2966,0.16006205976424118
15,0.3609,0.17707683355921586
20,0.4083,0.18827669011243156
5,0.1944,0.12584556297395377
10,0.2943,0.15806318146713091
15,0.3581,0.1749287910776064
20,0.4087,0.18690810841240738
5,0.1777,0.11383299536106099
10,0.2798,0.14682693467275676
15,0.351,0.16565437989646378
20,0.399,0.17700882132090093
5,0.1888,0.12132995326897277
10,0.2971,0.15616949692142826
15,0.3655,0.17424616068792553
20,0.4157,0.18610510466548216
5,0.189,0.11894528873301853
10,0.2916,0.15204638974295656
15,0.3606,0.17030754073466897
20,0.4132,0.18275739386955342
5,0.2102,0.13662457995801994
10,0.3181,0.1713999834217862
15,0.3855,0.18923439262179761
20,0.436,0.20116191089773375
5,0.2184,0.14335771573938755
10,0.3254,0.1779499553745749
15,0.392,0.19559353234754345
20,0.4413,0.20723852675252724
5,0.2174,0.13941318748766277
10,0.3243,0.1738611318286931
15,0.3932,0.19209001159108155
20,0.4452,0.20437334382929342
5,0.2213,0.14368614933617574
10,0.3298,0.17864517274500785
15,0.4003,0.19733251645439856
20,0.4476,0.20851651984515987
5,0.2142,0.13901994170747467
10,0.3224,0.17381789783239646
15,0.3877,0.19114136061307513
20,0.4385,0.20314662336212697
5,0.2192,0.1422689299962237
10,0.325,0.1763532585708283
15,0.3932,0.19441694571866627
20,0.4407,0.20564057607721906
5,0.2295,0.15037149290336582
10,0.3371,0.1851869934183419
15,0.4022,0.20242021989804626
20,0.4508,0.21389653688447202
5,0.2247,0.14639416094133054
10,0.3276,0.17968420174434424
15,0.3992,0.1985922328544965
20,0.45,0.2105959422942248
5,0.2354,0.15145532767985184
10,0.3427,0.18604361694918306
15,0.4075,0.2032362718723898
20,0.4546,0.21436469457272397
5,0.2264,0.14835259321402464
10,0.3317,0.18237797864005878
15,0.399,0.20015732580566986
20,0.4432,0.21062225762579814
5,0.2277,0.15009542322481678
10,0.3309,0.1834023310901748
15,0.3997,0.20161236508150868
20,0.4469,0.21277409930747712
5,0.2432,0.1622714519507466
10,0.3497,0.1967317000407461
15,0.4131,0.21350193089554664
20,0.456,0.2236518210168385
5,0.2327,0.15342437828915362
10,0.3408,0.18826805325082266
15,0.4049,0.20524223162442232
20,0.4489,0.2156622139596956
5,0.2407,0.1594356910724523
10,0.3438,0.1927430416517763
15,0.4079,0.2097157898091498
20,0.455,0.2208522665606469
5,0.2435,0.16165800738845643
10,0.3436,0.19386172966421308
15,0.4084,0.21099786319228112
20,0.4545,0.2218859339666882
5,0.2403,0.15910653132038316
10,0.3436,0.1925333459189061
15,0.4117,0.21054275456936283
20,0.4582,0.2215030343504691
5,0.254,0.17093330126733328
10,0.3577,0.2043329559930695
15,0.4191,0.22061100952389306
20,0.4636,0.2311240711010249
5,0.2554,0.17127374711513527
10,0.3569,0.204024906389665
15,0.4211,0.22096299800959718
20,0.4655,0.23145763889005788
5,0.2542,0.172211353675007
10,0.3607,0.2065622050057971
15,0.4208,0.222499809958043
20,0.462,0.2322443145403377
5,0.259,0.17226807885537906
10,0.3604,0.20496538024715136
15,0.4209,0.22100245650012398
20,0.4605,0.23035061756522554
5,0.2528,0.16922711691076828
10,0.3525,0.20137737143117057
15,0.4136,0.2175602894055576
20,0.4593,0.2283540680578799
5,0.253,0.17028640648491986
10,0.3526,0.2024237570803001
15,0.4164,0.2192928792436435
20,0.4585,0.2292320271116147
5,0.2581,0.17335232245373886
10,0.3568,0.20516010071926244
15,0.4199,0.2218162659450509
20,0.4607,0.23146023980370647
5,0.2582,0.17467872520657257
10,0.3592,0.207266799370962
15,0.4178,0.2227664278321484
20,0.4636,0.23359338151357006
5,0.2652,0.18129404780009878
10,0.3628,0.21301063837099324
15,0.4227,0.22885063332705863
20,0.4637,0.2385184743560035
5,0.2611,0.17570282810074947
10,0.3597,0.20751359244798828
15,0.4188,0.223129788707483
20,0.4615,0.23320242065998528
5,0.2594,0.17714722546553988
10,0.3591,0.20943299554715755
15,0.417,0.22478569009865118
20,0.4606,0.23508383292963217
5,0.2584,0.17714979132270042
10,0.3579,0.20932261337448102
15,0.4187,0.22538645499044196
20,0.4604,0.23522919708870155
5,0.2595,0.1776343002322791
10,0.3621,0.21084373769058662
15,0.4194,0.2260297464429329
20,0.4653,0.23686270349932634
5,0.2611,0.18020922732345607
10,0.3595,0.21198125148308328
15,0.4135,0.22627583068092313
20,0.4599,0.23724104599319862
5,0.2703,0.18810333730673656
10,0.3625,0.21795511232610185
15,0.424,0.234234991397211
20,0.4631,0.24346793142914622
5,0.2679,0.18423601200938974
10,0.3612,0.2143845540664092
15,0.4178,0.2293567704794556
20,0.4616,0.23971485934032272
5,0.2686,0.18464522014926985
10,0.3603,0.21436054921492337
