Metric,HitRate,NDCG
5,0.1099,0.0725586504962757
10,0.1684,0.09136782525242025
15,0.2121,0.10291812399176777
20,0.2495,0.11174673369123041
5,0.1593,0.10286448298637295
10,0.2404,0.1289069508143796
15,0.3045,0.14584059160006094
20,0.3455,0.1555313957301843
5,0.1678,0.11055718438377753
10,0.2557,0.13886857072713676
15,0.3175,0.1551818603518896
20,0.3607,0.16540073584638607
5,0.1712,0.11315636367824013
10,0.2631,0.14279857282933
15,0.3268,0.15968193560756447
20,0.3723,0.1704319693495214
5,0.1747,0.11371155187403709
10,0.265,0.14286958125662458
15,0.3299,0.16001840148561192
20,0.3751,0.17069199615250383
5,0.1801,0.11821383028217398
10,0.2719,0.1478040546414299
15,0.3363,0.16487706859709678
20,0.3846,0.1763028318842153
5,0.1733,0.1125558010663441
10,0.2701,0.14381653375343628
15,0.3381,0.16183213738990726
20,0.3873,0.17345235085881536
5,0.1911,0.12506074590748323
10,0.2831,0.15477428519338146
15,0.35,0.17244689094278365
20,0.396,0.18331171756215578
5,0.179,0.11498664777642205
10,0.2761,0.1461898798821101
15,0.341,0.16332951196942772
20,0.3867,0.17413442327653408
5,0.1814,0.12023577352861436
10,0.2789,0.15151281443566642
15,0.3397,0.16760176767246077
20,0.3923,0.18004658190250464
5,0.1926,0.12808799892511188
10,0.2902,0.15960011046669234
15,0.3557,0.17694502615924634
20,0.404,0.1883535018556324
5,0.2014,0.13372180997619743
10,0.3015,0.16584497854634955
15,0.3619,0.18182021418548772
20,0.4116,0.19357239556767883
5,0.1961,0.12862788878045056
10,0.2903,0.15902556152443995
15,0.3541,0.1759321786316047
20,0.4006,0.18689425467456863
5,0.1915,0.12494508298832148
10,0.2867,0.155596520747279
15,0.3517,0.17278785163640553
20,0.3993,0.18401232302762552
5,0.2058,0.13374511863771454
10,0.3072,0.16653705876057778
15,0.3712,0.18346856176213194
20,0.4152,0.1938638915135346
5,0.2042,0.13427268992150082
10,0.3053,0.16691604560361
15,0.3722,0.18459977553569237
20,0.417,0.19516885143683166
5,0.2102,0.13876402120956047
10,0.3119,0.17159603077047417
15,0.3751,0.18835347509756598
20,0.4174,0.19835455531081614
5,0.205,0.1349127801632396
10,0.3051,0.16733080708846568
15,0.3717,0.1849687076415649
20,0.4193,0.1962170882780068
5,0.2095,0.13892562833270464
10,0.3158,0.17325700290204332
15,0.3791,0.18999876875606772
20,0.4212,0.19993873141792684
