Metric,HitRate,NDCG
5,0.0532,0.033103006061873365
10,0.0928,0.045742886076477085
15,0.122,0.05347954890213081
20,0.1503,0.06014839125167561
5,0.0827,0.05283991803054691
10,0.1382,0.0706326597249262
15,0.1818,0.0821407712863866
20,0.2186,0.09082206109036774
5,0.0916,0.05952681204964265
10,0.151,0.0786460119027263
15,0.1946,0.09012741329181838
20,0.2313,0.0987849558111569
5,0.1045,0.06675187317083443
10,0.1669,0.08681642554829803
15,0.2163,0.09986660711273629
20,0.2592,0.10998521371179647
5,0.121,0.07788909704414111
10,0.1886,0.09955948099129347
15,0.243,0.11394007774531785
20,0.2847,0.12380029008438401
5,0.1246,0.0813997179256845
10,0.1984,0.10506566959951417
15,0.2504,0.1188033443021774
20,0.2975,0.12991448839958955
5,0.1362,0.08949207317574344
10,0.2149,0.11476794700768767
15,0.2719,0.12981519530824273
20,0.3165,0.14037647150970617
5,0.1339,0.08783818150614525
10,0.2055,0.11075561362847475
15,0.2659,0.1267076854732324
20,0.3103,0.13718952164190418
5,0.1328,0.08588633348217348
10,0.2072,0.10980496245850647
15,0.2654,0.12519756662776949
20,0.3142,0.13671196920450004
5,0.1397,0.09331709817361182
10,0.2154,0.11771037720177917
15,0.273,0.13292702632483952
20,0.3221,0.14449331175601973
5,0.1442,0.09556429219401406
10,0.2194,0.11979955241154687
15,0.2784,0.13541350426280752
20,0.3243,0.1462617349987274
5,0.1431,0.09420068867350305
10,0.2209,0.11930973906373038
15,0.2813,0.13526145261437766
20,0.33,0.14673194549928864
5,0.1493,0.09823335465979456
10,0.2248,0.12246784180817635
15,0.2831,0.13786200959857223
20,0.3281,0.14847569347941283
5,0.1456,0.09542758950738767
10,0.2216,0.1198769263808328
15,0.2769,0.13450468721073158
20,0.3265,0.14621416264319606
5,0.1517,0.09993528049154757
10,0.2304,0.12524839818527342
15,0.2886,0.14061101353404631
20,0.3398,0.15271886413138955
5,0.1519,0.1017490211946334
10,0.2306,0.12701068078821023
15,0.2936,0.14364186598504328
20,0.3432,0.15535429481045113
5,0.1529,0.10215458321479286
10,0.2311,0.12741987261758034
15,0.2915,0.1434179710183619
20,0.3437,0.15573018921944312
5,0.1559,0.10399950647267855
10,0.236,0.1298415295891952
15,0.2968,0.14589859773369224
20,0.3478,0.15794563947366436
5,0.1563,0.10439458192217782
10,0.2401,0.13132599049635166
15,0.298,0.14663465901406783
20,0.3549,0.16006331911954513
5,0.1529,0.10200557374557895
10,0.2357,0.12867192453285295
15,0.2979,0.14511690344974232
20,0.3495,0.15729430753997922
5,0.1596,0.1069163157299171
10,0.2419,0.13336826055206547
15,0.3066,0.1504238220738065
20,0.3585,0.16266369220248963
5,0.1584,0.10424232890536407
10,0.2433,0.1315714806604912
15,0.3044,0.1477206060680949
20,0.3521,0.15898219413513764
5,0.1602,0.10707697200161155
10,0.2452,0.1345875915262839
15,0.3055,0.15050335004841783
20,0.3529,0.16170188933797755
5,0.1643,0.10955387302722439
10,0.2444,0.13547200859688432
15,0.31,0.15277455741185406
20,0.3557,0.1635499177829609
5,0.1642,0.10909686569024143
10,0.2465,0.1354876971079535
15,0.3061,0.15116992361039416
20,0.3602,0.16394390210094242
5,0.1645,0.11010936756518634
10,0.2467,0.13663485217673949
15,0.3068,0.1525094750927719
20,0.3544,0.16376131617364015
5,0.1655,0.1097204989918836
10,0.2484,0.1363017792119766
15,0.3105,0.15266951967350295
20,0.3635,0.1651784962234176
5,0.1659,0.10977898259948128
10,0.2502,0.13692236068737235
15,0.3132,0.1535492740456858
20,0.3637,0.16546009219796423
5,0.1658,0.1110501515879577
10,0.2491,0.1378717283268714
15,0.3095,0.15383092041728
20,0.3587,0.1654692754090607
5,0.1697,0.11252485260839612
10,0.2529,0.13927372829521026
15,0.3151,0.155693785968735
20,0.3685,0.16831287711612522
5,0.1664,0.11139329342505598
10,0.2533,0.13946387852736475
15,0.3152,0.15581185449009238
20,0.3646,0.16746641869914575
5,0.1675,0.11106048315201333
10,0.2516,0.13804658665563993
15,0.3142,0.15458264878661057
20,0.3654,0.16666684009146931
5,0.1669,0.1115106299837002
10,0.2566,0.1404260602742406
15,0.3152,0.1558788137559118
20,0.3657,0.16779817743774886
5,0.1664,0.11127316590962937
10,0.2555,0.14002149382198714
15,0.3145,0.15564912111586351
20,0.3642,0.16739310701872331
5,0.1711,0.11436572978689016
10,0.2583,0.14240197459508064
15,0.3208,0.1589159928504962
20,0.3697,0.17047064881828064
5,0.1697,0.11322706287164049
10,0.2592,0.14206688704418574
15,0.3224,0.15876260291674701
20,0.3712,0.17030062855138586
5,0.1689,0.1129705381327394
10,0.2596,0.14211671952985916
