Metric,HitRate,NDCG
15,0.2928,0.14320629033279708
20,0.3437,0.15522192584008254
5,0.154,0.10234242132791442
10,0.2351,0.12855247165183215
15,0.2945,0.14426066319645117
20,0.3428,0.15566200592709253
5,0.1577,0.10325409498672913
10,0.2438,0.13084530124317828
15,0.3013,0.14599586465881864
20,0.3528,0.15814109245343017
5,0.1543,0.10073758510250692
10,0.2323,0.12579563145211606
15,0.2997,0.14359960204327493
20,0.3485,0.15511213481116717
5,0.1571,0.10312503169011704
10,0.2435,0.13089479217344735
15,0.3035,0.14673499524885122
20,0.3518,0.15813338200752503
5,0.158,0.10328550546991835
10,0.242,0.1300798558351292
15,0.3034,0.14627118825599977
20,0.3536,0.1581506505242847
5,0.1596,0.1050002501036071
10,0.2454,0.1326379558866969
15,0.3093,0.1494977579053536
20,0.3589,0.1612209273719052
5,0.1587,0.10618759046243363
10,0.2446,0.1339797036005359
15,0.3093,0.15105200999217808
20,0.3573,0.16239517248369695
5,0.1607,0.10635118097739753
10,0.2462,0.13389738006087082
15,0.3063,0.14977953626257445
20,0.3559,0.16149262129268446
5,0.1643,0.10843843455580252
10,0.2461,0.13482738459990135
15,0.31,0.15172318809739685
20,0.3582,0.16312354672899554
5,0.165,0.10893328555756196
10,0.2504,0.13648634527148318
15,0.3113,0.15254842582361725
20,0.3605,0.16416475308286024
5,0.163,0.10691643722698142
10,0.2487,0.13453512030147033
15,0.3109,0.15094906535279673
20,0.3621,0.16303574525430437
5,0.1638,0.10955425282047147
10,0.2498,0.13728837308514916
15,0.3157,0.15469103407050688
20,0.3616,0.16551496817111533
5,0.167,0.11047293281304155
10,0.253,0.13811259545903545
15,0.3163,0.15483100854787757
20,0.3637,0.16601554860206652
5,0.1663,0.11009700019285291
10,0.251,0.13729531194262246
15,0.3151,0.15430801186906343
20,0.3659,0.16629078105635292
5,0.165,0.10927927239089937
10,0.254,0.13787121316257162
15,0.3184,0.15485456526073813
20,0.3657,0.1660446415061912
5,0.1682,0.109988155079155
10,0.248,0.13568200458928698
15,0.3121,0.15265370256293126
20,0.3588,0.16368992075146221
5,0.1652,0.10898761578624291
10,0.253,0.1371929031517091
15,0.3158,0.15377975713867106
20,0.3653,0.16546944666932414
5,0.1677,0.111066615159634
10,0.2564,0.13968559137124287
15,0.319,0.15625638322887572
20,0.3683,0.1678858420857136
5,0.1705,0.11245408513507564
10,0.2574,0.14049303640381253
15,0.3183,0.1565639861910349
20,0.3694,0.16862952514762894
5,0.1685,0.1107944709316123
10,0.2545,0.13845929628190412
15,0.3194,0.15561239555543888
20,0.368,0.16709558601441826
5,0.1715,0.11268694480704405
10,0.2571,0.1402899239442029
15,0.3215,0.15733989252008415
20,0.3691,0.1685831752920765
5,0.1689,0.1109662257172749
10,0.2571,0.13926836448932742
15,0.3197,0.15584128096362723
20,0.3697,0.16764919965883443
5,0.1682,0.11087683608150628
10,0.2552,0.13890562855158306
15,0.3173,0.15530983083827898
20,0.3677,0.1672274550825177
5,0.1689,0.1116342406306832
10,0.256,0.1397090318096086
15,0.3209,0.15687628725805752
20,0.3701,0.16848329627648528
5,0.1685,0.11145535981515109
10,0.2564,0.13972117276026227
15,0.317,0.1557435956314109
20,0.3664,0.16740928603225186
5,0.1691,0.11105309688998324
10,0.2548,0.13872145130283298
15,0.3157,0.15486559608019174
20,0.3664,0.16685270318584539
5,0.1708,0.11240477629284547
10,0.2544,0.13930657732213172
15,0.3198,0.15661180941253372
20,0.3683,0.16807357891824284
5,0.17,0.11149779522619879
10,0.2588,0.14003937299739222
15,0.3206,0.1563725147680445
20,0.3697,0.16795527330686144
5,0.17,0.11105577264534172
10,0.2575,0.1391971007128709
15,0.3202,0.15577338291094037
20,0.3697,0.16744324342328307
5,0.1698,0.11185014621721782
10,0.2592,0.14065485680814255
