Metric,HitRate,NDCG
5,0.0945,0.05869164454664112
10,0.1611,0.07991053440520095
15,0.2199,0.09544853632917741
20,0.2675,0.1067073913440694
5,0.1556,0.09956366791081749
10,0.2492,0.1295868524407555
15,0.3162,0.14735303094670785
20,0.3652,0.15892137515528265
5,0.182,0.11626152801360898
10,0.2837,0.1488422001771138
15,0.3513,0.16675750085823898
20,0.4035,0.1790937298683869
5,0.1785,0.11655479485004744
10,0.2769,0.1482622694032811
15,0.3496,0.16744421718376515
20,0.4055,0.18065714750103568
5,0.1722,0.11107100791700227
10,0.2732,0.1434821532093494
15,0.3443,0.16229511616013131
20,0.3995,0.17534094330132188
5,0.2036,0.13199477276042412
10,0.3118,0.16687368795111032
15,0.386,0.18651873257864401
20,0.4392,0.19910320802508144
5,0.2142,0.14053528822894282
10,0.3271,0.17686833669210572
15,0.4004,0.1962498075031427
20,0.4508,0.2081560875412429
5,0.2196,0.14307211778470713
10,0.3311,0.17895491684474388
15,0.4047,0.19848323200256776
20,0.4569,0.21083710210850878
5,0.2086,0.13542226502147683
10,0.3148,0.16950665364974515
15,0.3927,0.19009180076085036
20,0.4458,0.20265088205856718
5,0.2122,0.13864579960492818
10,0.3241,0.17451620100405985
15,0.3986,0.19413755897591717
20,0.4518,0.20670535798771852
5,0.2362,0.15607153511845454
10,0.3435,0.19070298077629855
15,0.4138,0.2092864751374873
20,0.4686,0.2222427680050631
5,0.2311,0.15178935595191637
10,0.3387,0.1864863588678141
15,0.4104,0.20549846075606584
20,0.4621,0.21771251042459386
5,0.2322,0.1527529369527958
10,0.3439,0.18873227851590746
15,0.4136,0.2071957224657683
20,0.4682,0.22007749019176162
5,0.2398,0.15827045524853442
10,0.3448,0.19218047733023874
15,0.4147,0.2106857154989934
20,0.4681,0.22332306439212365
5,0.2362,0.1562919526278406
10,0.3477,0.1922464211801149
15,0.4225,0.21204350709088213
20,0.4719,0.22372604523758974
5,0.2416,0.16014266992091908
10,0.3533,0.19627441163333617
15,0.4247,0.21515073624421047
20,0.4747,0.2269675244671274
5,0.2569,0.17103325488727367
10,0.3654,0.20599282749924178
15,0.4353,0.22451049322470853
20,0.4827,0.2357169793451053
5,0.2444,0.16184119397706015
10,0.3599,0.19904954899124147
15,0.4264,0.21663941305159848
20,0.475,0.22811926692195703
5,0.2474,0.16390931055704805
10,0.3558,0.19901576061318577
15,0.4236,0.2169432811356177
20,0.4705,0.22802831056138698
5,0.2588,0.172509174569429
10,0.3737,0.2095366632181244
15,0.4419,0.22759265760850403
20,0.4871,0.2382753634402463
5,0.2579,0.17383154378663468
10,0.3679,0.20935968665457394
15,0.4372,0.22776078069141537
20,0.4849,0.23905562919028325
5,0.2662,0.18015313295790683
10,0.3755,0.21537259730392233
15,0.4411,0.23272830801847422
20,0.4861,0.24338342952405842
5,0.2653,0.17916320590983711
10,0.3759,0.2147258976464484
15,0.4414,0.23203828115005204
20,0.4921,0.24402292027062153
5,0.2672,0.18075392854351008
10,0.3704,0.21392815645769925
15,0.4368,0.2315235018378109
20,0.4872,0.24344862252209487
5,0.2718,0.1846480796711379
10,0.3753,0.21798537169883242
15,0.4396,0.2349922170310518
20,0.489,0.24666046929454488
5,0.2694,0.18337502205445266
10,0.3768,0.21795351440669747
15,0.4386,0.23429880586994045
20,0.486,0.24550810833445522
5,0.2711,0.18415932482506467
10,0.3786,0.21880888448885707
15,0.4406,0.23523211210410483
20,0.4894,0.2467614542574454
5,0.2788,0.18974997426689752
10,0.3842,0.2237207541451239
15,0.4473,0.2404330423951801
20,0.4953,0.25179660927971165
5,0.2776,0.1887868987780011
10,0.3829,0.2227636994895293
15,0.4495,0.24035296912563903
20,0.496,0.2513508590929208
5,0.2723,0.1844686666560568
10,0.3799,0.21920190848250704
15,0.4444,0.23621208335205232
20,0.4896,0.2468889173456814
5,0.2727,0.18645936564265625
10,0.3801,0.2211935336046243
15,0.4446,0.23824758932990153
20,0.492,0.24946075104909077
5,0.2742,0.18730479762178556
10,0.3798,0.22150098491089193
15,0.4442,0.23851397628532736
20,0.4929,0.25001887434506836
5,0.2742,0.18738605301870956
10,0.3786,0.22129594372300657
15,0.4475,0.23948623801682598
20,0.4933,0.2503252760463597
5,0.2746,0.187958153287393
10,0.382,0.22276327357515155
15,0.4482,0.24026352958263997
20,0.4931,0.25087975835885096
5,0.2756,0.18887431756437997
10,0.3821,0.22343008905811276
15,0.448,0.24083316462482948
20,0.4934,0.25157712044832076
5,0.2806,0.1915270506910404
10,0.3845,0.22506088550428957
15,0.4483,0.2419368794370674
20,0.4937,0.25266947556300096
5,0.2801,0.19188890236083467
10,0.3839,0.22541321264885963
15,0.4482,0.24239152961047988
20,0.4939,0.25319479762633607
5,0.279,0.19325453698320844
10,0.3867,0.22810454888524617
15,0.4492,0.2446270771293714
20,0.4952,0.2555027541118553
5,0.2791,0.1923723690779678
10,0.3849,0.22654007868434128
