Metric,HitRate,NDCG
5,0.0574,0.037257336967026086
10,0.0939,0.04894087271897987
15,0.1283,0.05805766759298609
20,0.1576,0.06496312857641394
5,0.0755,0.04735338034935297
10,0.1227,0.06253192800510593
15,0.1636,0.07335654235003755
20,0.1974,0.08133013942434418
5,0.0857,0.05407091232711044
10,0.1396,0.0713659150489442
15,0.1852,0.08341559746507733
20,0.2222,0.09214295474552317
5,0.0983,0.06255691909418508
10,0.1584,0.08184336380079497
15,0.2102,0.0955415472163862
20,0.251,0.10516124423004862
5,0.1022,0.06642389361609807
10,0.1639,0.08623089953147325
15,0.2129,0.09912736846116288
20,0.2552,0.10911533012257744
5,0.1183,0.0764279815054957
10,0.1836,0.09740544178549783
15,0.2349,0.11094187704594446
20,0.2792,0.12139142796405897
5,0.126,0.08194305157999562
10,0.1991,0.1054128531539692
15,0.2535,0.11975765155780528
20,0.2969,0.12998827031014998
5,0.1343,0.08891610188862939
10,0.2079,0.11246877295621006
15,0.2617,0.12666875471009714
20,0.3088,0.13779140342868118
5,0.1268,0.08307384722522523
10,0.2007,0.10675994026270128
15,0.2555,0.12126213246845281
20,0.305,0.13291553789061586
5,0.1335,0.08799962014320745
10,0.2083,0.11200147905290325
15,0.2656,0.12714309030877413
20,0.3139,0.1385483582271499
5,0.136,0.09023750482811693
10,0.2102,0.11397070283624929
15,0.2624,0.12773596040736673
20,0.3127,0.13963268457557257
5,0.1433,0.0936959935930999
10,0.2163,0.11715638434544316
15,0.2741,0.1324113553421776
20,0.3194,0.14310401346355062
5,0.1459,0.09649551085999046
10,0.2218,0.12092914526947086
15,0.279,0.13608646550263856
20,0.3269,0.14739774824596935
5,0.1406,0.09312393695699904
10,0.2167,0.11762445855402864
15,0.2761,0.13331940739779352
20,0.3216,0.1440568656890427
5,0.1486,0.09945466351080917
10,0.2276,0.12475490720142818
15,0.2873,0.14053299802672675
20,0.3343,0.15160943270451094
5,0.1491,0.09952274276466812
10,0.2291,0.12526274253101147
15,0.2909,0.14164441468799363
20,0.3363,0.15235225098262556
5,0.1475,0.09998696379095527
10,0.2295,0.12628386887278417
15,0.2881,0.1417765440366992
20,0.3382,0.15361776157462245
5,0.1519,0.10228160012911448
10,0.2315,0.12774153719164977
15,0.2897,0.14313408991989945
