Metric,HitRate,NDCG
5,0.0835,0.050918651067865216
10,0.1382,0.0684516832637624
15,0.1905,0.08222553360507957
20,0.2396,0.0938100334110803
5,0.1789,0.11798108455212342
10,0.2661,0.14610729019222607
15,0.3261,0.16197316616186025
20,0.3758,0.17371890368931778
5,0.1895,0.12289517809083518
10,0.288,0.15461832875679088
15,0.3567,0.17278887546374078
20,0.4074,0.18477039442359572
5,0.1832,0.11957815726718948
10,0.2751,0.14901840459557983
15,0.3437,0.16715490112657086
20,0.3973,0.17982576391942975
5,0.1801,0.11568873619288615
10,0.2812,0.1483530572914851
15,0.349,0.1663095961926964
20,0.4041,0.17932238351181035
5,0.1856,0.12098253661259409
10,0.2895,0.1545101220326959
15,0.3568,0.17229747793664182
20,0.4107,0.18503998915733577
5,0.1714,0.10810232664033627
10,0.2693,0.13968238837434246
15,0.3443,0.15950543308204643
20,0.4017,0.17306870711634748
5,0.1986,0.12796148672342078
10,0.3127,0.16464500009276772
15,0.3836,0.18334985404624546
20,0.4329,0.19499149458237292
5,0.1976,0.12767510371126234
10,0.3075,0.16316514826067885
15,0.383,0.18316044996608158
20,0.4354,0.19554049215595665
5,0.2239,0.14727108490380464
10,0.3361,0.18344639065180107
15,0.4115,0.20340614953512032
20,0.4634,0.21565522481377092
5,0.2082,0.1370130356444314
10,0.3192,0.1728310806159892
15,0.3935,0.19249645519106443
20,0.4469,0.2051397640783869
5,0.2041,0.13171804744928395
10,0.313,0.16675894729810264
15,0.3865,0.18619008145199314
20,0.4388,0.19854498562519463
5,0.2208,0.14370857806320267
10,0.3229,0.17659673385275382
15,0.3975,0.19635044319979614
20,0.4512,0.20902435430901878
5,0.227,0.15096073369180904
10,0.3357,0.1859776044270555
15,0.4072,0.20490610550787633
20,0.4573,0.21674450392028566
5,0.2398,0.15936046219835093
10,0.3463,0.19377274677236955
15,0.4202,0.2133507940447907
20,0.4697,0.2250496287867299
5,0.2379,0.15903679847221475
10,0.3468,0.1942819040279272
15,0.4162,0.21264405473562287
20,0.466,0.2243943763693909
5,0.2316,0.1514366068021764
10,0.3396,0.1863114757177688
15,0.4117,0.20536338713170957
20,0.4589,0.21654605631863824
5,0.2407,0.16133909256586212
10,0.3444,0.19481208345017836
15,0.4164,0.21388706796197227
20,0.4648,0.22532807022018056
5,0.236,0.15796977683706973
10,0.34,0.19140632767520982
15,0.4114,0.21031637553044175
20,0.4589,0.22152734838413526
5,0.2427,0.16161877819887974
10,0.3522,0.1968272374035958
15,0.4187,0.2145060301015547
20,0.4645,0.2253290583808488
5,0.2454,0.164077292365999
10,0.3533,0.19897341335302499
15,0.4194,0.2164846998245437
20,0.4656,0.22740903250936545
5,0.2529,0.1702578632367329
10,0.359,0.20455258571738397
15,0.4279,0.22283803913478237
20,0.4737,0.2336755198382949
5,0.2512,0.16949990879900498
10,0.3589,0.20430701101692192
15,0.4273,0.2224103313115098
20,0.4716,0.23289675752740213
5,0.2606,0.17628924509637836
