Epoch,Loss,preLoss
1,20.357203,1.6973896
2,9.429988,0.68042564
3,6.3540187,0.51853967
4,5.048536,0.4620193
5,3.9964385,0.4112041
6,4.556211,0.37670356
7,3.1855283,0.34500414
8,2.93967,0.32850444
9,2.8379335,0.30812132
10,2.366611,0.2974567
11,2.4146006,0.29033178
12,2.1379611,0.2881745
13,1.9502232,0.26915407
14,1.893462,0.26384872
15,1.7789236,0.26577863
16,1.6437633,0.26203886
17,1.4820781,0.25707877
18,1.410126,0.24940065
19,1.3593025,0.24803762
20,1.3096657,0.24304163
21,1.2643851,0.23788197
22,1.2297943,0.24039039
23,1.1941799,0.23802903
24,1.1653023,0.23907295
25,1.1286747,0.23102745
26,1.0932357,0.22348306
27,1.0702213,0.22641571
28,1.0387268,0.21891372
29,1.0189778,0.22080183
30,0.99677455,0.2182996
31,0.9756746,0.2156415
32,0.9612743,0.2185739
33,0.93854415,0.21298978
34,0.9179139,0.20788243
35,0.9016374,0.20640674
36,0.8891276,0.20708568
37,0.8828683,0.21344563
38,0.8654574,0.20768969
39,0.84924924,0.20436093
40,0.83627206,0.20231871
41,0.8217403,0.19849797
42,0.8170559,0.20319805
43,0.8010023,0.19624966
44,0.7918211,0.19630869
45,0.7751342,0.18851574
46,0.77312577,0.19490182
47,0.7656326,0.19458307
48,0.7513768,0.1876966
49,0.7482263,0.19194894
50,0.7344185,0.18477203
51,0.73111206,0.18758106
52,0.72394085,0.18696932
53,0.7176881,0.18640342
54,0.7111306,0.18536846
55,0.6980454,0.1774456
56,0.6941009,0.17904891
57,0.691569,0.18086758
58,0.6897565,0.18411258
59,0.6763109,0.17474854
60,0.67569697,0.17871979
61,0.663824,0.1714273
62,0.6658933,0.17762277
63,0.6588819,0.17395589
64,0.66179216,0.18042222
65,0.65353644,0.17572802
66,0.64893174,0.1744489
67,0.64404196,0.17213091
68,0.63783944,0.16952604
69,0.63729084,0.17204493
70,0.63034284,0.16805321
71,0.6261418,0.16669363
72,0.63009983,0.17362452
73,0.61913335,0.16506204
74,0.6178378,0.16614775
75,0.61299986,0.16353986
76,0.60896856,0.16187006
77,0.61021143,0.1652255
78,0.60727966,0.16426767
79,0.607239,0.16610368
80,0.60205555,0.16306403
81,0.6016997,0.16470388
82,0.5980475,0.162734
83,0.59869736,0.16492835
84,0.597717,0.16566163
85,0.58935404,0.15887628
86,0.5936587,0.16460899
87,0.58523405,0.15776743
88,0.5892291,0.16304903
89,0.58421767,0.15951031
90,0.5811828,0.15772408
91,0.5782242,0.15605916
92,0.58228624,0.16136421
93,0.57869416,0.15878831
94,0.57381386,0.15505269
95,0.57109606,0.15330413
96,0.5724192,0.15591238
97,0.5738344,0.1583576
98,0.5698768,0.15522584
99,0.5716056,0.15812182
100,0.5656319,0.15290838
101,0.5712326,0.15928757
102,0.5660869,0.1551306
103,0.56582695,0.15580402
104,0.56457555,0.15507086
105,0.5589286,0.15024875
106,0.55773294,0.14957458
107,0.560699,0.15311818
108,0.5590515,0.15232898
109,0.55850935,0.15257207
110,0.55513656,0.1496544
111,0.5556366,0.15083353
112,0.55869937,0.15433292
113,0.5549971,0.15145428
114,0.55706215,0.15397885
115,0.5498013,0.14687057
116,0.5535163,0.151325
117,0.5568038,0.15520124
118,0.55861247,0.15746309
119,0.5535944,0.15301298
120,0.5502488,0.1500812
121,0.5517643,0.15196615
122,0.55192536,0.1526414
123,0.55013543,0.15122736
124,0.5470049,0.1483385
125,0.5459331,0.14781125
126,0.54511875,0.1470536
127,0.55309975,0.15557519
128,0.5448526,0.14772555
129,0.54746795,0.15057917
130,0.5469633,0.15023431
131,0.5465173,0.15026519
132,0.5487603,0.15264925
133,0.54583824,0.14994319
134,0.5462567,0.15055011
135,0.54358834,0.14821035
136,0.5464833,0.15171844
137,0.5400943,0.14517444
138,0.5433279,0.1485465
139,0.54427636,0.14998674
140,0.54228884,0.14816993
141,0.5424589,0.14832349
142,0.54335606,0.14991567
143,0.5433389,0.14960815
144,0.5431965,0.14962545
145,0.53910756,0.14552352
146,0.5387535,0.14579691
147,0.5376326,0.1443918
148,0.53919804,0.14637679
149,0.5391329,0.14649919
