Metric,HitRate,NDCG
5,0.1452,0.09185913555015307
10,0.2194,0.11571217929862482
15,0.2741,0.1301838605029002
20,0.311,0.1388997326736764
5,0.1838,0.12155709443864914
10,0.2674,0.14845064141842632
15,0.3233,0.16327999900408638
20,0.3702,0.17436199010889933
5,0.1879,0.12444490486394068
10,0.2772,0.15317636251946243
15,0.3358,0.16864923990171354
20,0.3795,0.17899839268632173
5,0.1923,0.12494947226504023
10,0.2829,0.15422984460981518
15,0.344,0.17044961111811976
20,0.3897,0.18125233994357295
5,0.1854,0.12157260025724086
10,0.278,0.15147456269047574
15,0.3389,0.16759767910734152
20,0.3864,0.178825170293768
5,0.1928,0.1251087659258357
10,0.2835,0.15437040594845639
15,0.3409,0.16955604947600458
20,0.3855,0.18008960612488073
5,0.1895,0.12273325685569111
10,0.286,0.15387318927993174
15,0.3496,0.1707162399250001
20,0.3938,0.18114729865330137
5,0.205,0.1325587957443352
10,0.2978,0.1624436831374741
15,0.361,0.17917499963574854
20,0.4004,0.18849578245720577
5,0.2016,0.13156114151045517
10,0.2958,0.16207696970278251
15,0.3563,0.17809820235576426
20,0.3985,0.18808156604563447
5,0.2058,0.13697105769938445
10,0.2971,0.16637502584185562
15,0.3546,0.1815315227393747
20,0.3956,0.19119463198465225
5,0.2055,0.13444693610216474
10,0.2979,0.1643624302218956
15,0.3575,0.18015839873646644
20,0.4051,0.19140733451219852
5,0.2094,0.13654913046521036
10,0.3028,0.16681217748616023
15,0.3608,0.18217578811091054
20,0.4056,0.19279255035819687
5,0.21,0.1397835570293936
10,0.3052,0.17057902722974755
15,0.359,0.18481198390428366
20,0.4048,0.19565047903628502
5,0.2195,0.1433330785746563
10,0.3121,0.17324406368929973
15,0.3723,0.18916403554461386
20,0.4148,0.19921263015572294
5,0.211,0.13985217309874268
10,0.2985,0.16813952119751113
15,0.3541,0.18286970531648328
20,0.3957,0.19272475289778887
5,0.2166,0.1442844885121419
10,0.3053,0.1729964472572055
15,0.3697,0.19003796200790216
20,0.4141,0.20053558711598327
5,0.2126,0.14022881489245903
10,0.3096,0.17147785826605394
15,0.3625,0.18546767838862338
20,0.403,0.1950388345812545
5,0.2208,0.1495730296411418
10,0.3149,0.17996132041199195
15,0.3696,0.19446585214124523
20,0.4082,0.2035895840572483
5,0.2151,0.14468018387732545
10,0.3062,0.17424801308109178
15,0.3618,0.18899290202177388
20,0.4044,0.19905953127116555
5,0.2226,0.15121219000935426
10,0.3121,0.18013917886609862
15,0.3755,0.19693244621364128
20,0.416,0.20650102506299864
5,0.2316,0.1577409669384971
10,0.3229,0.18724199436552322
15,0.38,0.2023431351465063
20,0.4234,0.21259290174594686
5,0.2257,0.15216842743425923
10,0.3192,0.18230494982486617
15,0.3728,0.19646348801792252
20,0.4182,0.20717995422176888
5,0.2275,0.1567674138653575
10,0.3166,0.185579870469468
15,0.3749,0.20101651093652437
20,0.418,0.2112053536010767
5,0.2201,0.15109529771943547
10,0.3159,0.18207235390355425
15,0.3731,0.19719719048660178
20,0.4132,0.20666923495529899
5,0.2342,0.15996011224522974
10,0.3248,0.18930340625766612
15,0.3811,0.20418982945066103
20,0.4247,0.21451327483827162
5,0.236,0.16088991856381243
10,0.3227,0.1889659528327447
15,0.3795,0.20399795901660858
20,0.4213,0.21388424635244346
5,0.2401,0.16592807480969377
10,0.3302,0.1950800758851983
15,0.3846,0.20944969680481298
20,0.4241,0.218767725904893
5,0.235,0.16096441177936155
10,0.3248,0.18996364301496202
15,0.3798,0.20453282716773238
20,0.4197,0.21397404238126347
5,0.2392,0.16412955637272134
10,0.327,0.19250175935631014
15,0.3826,0.20724440305025646
20,0.4206,0.2162243563069488
5,0.236,0.16238789322695918
10,0.323,0.19046286260288622
15,0.3778,0.20498023287006004
20,0.4157,0.21393787728614794
5,0.238,0.16401274195809756
10,0.3232,0.1915079862321037
15,0.3789,0.20623086541756266
20,0.4207,0.21609229098245095
5,0.2378,0.16473402172378493
10,0.3267,0.19347417616119073
15,0.383,0.2083778243870525
20,0.4228,0.2177993922518554
5,0.2388,0.1662728904321153
10,0.3299,0.19561670536136072
15,0.3827,0.20959951659107082
20,0.4222,0.21892374304640394
5,0.2416,0.1674903656475287
10,0.3288,0.19569054148163087
15,0.3837,0.2102503397782134
20,0.4232,0.2195722886239399
5,0.2421,0.1692343858315216
10,0.3327,0.19852518884610013
15,0.3872,0.21293006001122786
20,0.4256,0.22200777240427189
5,0.2373,0.1661265657721907
10,0.3258,0.1948186011861922
15,0.3814,0.20957193605049246
20,0.4239,0.21959853422391834
5,0.2387,0.16698916797454835
10,0.3226,0.194026795873438
15,0.3779,0.20863706794946466
20,0.4183,0.218174999466721
5,0.2386,0.16768366304348878
10,0.3266,0.19618202305489293
15,0.3816,0.21070359180600598
20,0.42,0.21978745542786896
5,0.238,0.166962342133454
10,0.3272,0.19578329820769966
15,0.379,0.20946975939661105
20,0.4203,0.21922512711882092
5,0.2401,0.16860219104698676
10,0.3295,0.1974506919784219
15,0.3846,0.21206523215192113
20,0.4222,0.22096401052174702
5,0.2411,0.16926178695249006
10,0.3279,0.19725959572170268
15,0.3807,0.21123838621860955
