Metric,HitRate,NDCG
15,0.3978,0.18523261348558792
20,0.4621,0.2004257985676884
5,0.2063,0.13167692002664416
10,0.3225,0.1690563761247917
15,0.4101,0.1922158482465345
20,0.4714,0.20667972152791658
5,0.1958,0.12592145631825905
10,0.3101,0.16259282857425456
15,0.4005,0.1864888760735727
20,0.4678,0.20239854342747562
5,0.2037,0.13056870294684753
10,0.3208,0.16826329914263605
15,0.4106,0.19205433840714017
20,0.4734,0.20688273026491305
5,0.2077,0.13425426216708872
10,0.3232,0.17148247601451377
15,0.41,0.1944473347718904
20,0.4775,0.21039242349852183
5,0.2033,0.1303554571709189
10,0.3177,0.1673384693930261
15,0.4062,0.1907357958506828
20,0.4718,0.20621278461817127
5,0.2075,0.1338600174786554
10,0.3273,0.17245068750815623
15,0.4129,0.19510885641153783
20,0.4817,0.21135164723265756
5,0.2093,0.13598381858990777
10,0.3252,0.17330623185116178
15,0.4103,0.19578795140109118
20,0.478,0.21177631067458755
5,0.2158,0.1390436545503345
10,0.3356,0.1775758920550976
15,0.421,0.20011580640580762
20,0.49,0.21640742438988103
5,0.208,0.13449122422063922
10,0.3286,0.17319715789174134
15,0.418,0.19683173193093878
20,0.484,0.2124295576127307
5,0.2154,0.1406566970022873
10,0.3357,0.17944973112661952
15,0.4231,0.2025447425965413
20,0.4895,0.2182191019006661
5,0.2177,0.140556654911413
10,0.3361,0.17858721895318547
15,0.4255,0.20222415790597115
20,0.4886,0.2171003902830822
5,0.2149,0.13820863475803297
10,0.3384,0.17802481733999234
15,0.4287,0.20183383383678902
20,0.4956,0.21762894536654126
5,0.2221,0.1433189115632361
10,0.3419,0.18196327841507265
15,0.4268,0.20447162854701037
20,0.4968,0.22102718961443524
5,0.2226,0.14471739454254362
10,0.3446,0.18399495815322497
15,0.4303,0.20666279662584333
20,0.4992,0.2229282233360704
5,0.2231,0.14565064721584764
10,0.3493,0.18634443924972546
15,0.4352,0.20900627794755391
20,0.502,0.2247928625037016
5,0.2302,0.14933240249477278
10,0.3471,0.18700371840093266
15,0.4353,0.21031861751406
20,0.5041,0.22658384240370705
5,0.2259,0.14800042244135195
10,0.3453,0.18656618526842292
15,0.4364,0.21057620466616023
20,0.503,0.226296586946501
5,0.2258,0.1476280479317333
10,0.3486,0.18723281984727863
15,0.433,0.2095029674738931
20,0.5024,0.2258867220765606
5,0.2259,0.1473533357742118
10,0.3499,0.18749111035021584
15,0.4356,0.21010657433698288
20,0.5035,0.2261287016956127
5,0.2295,0.15002771022936054
10,0.3559,0.1907744169987708
15,0.4404,0.21307197958931356
20,0.5072,0.2288541647173779
5,0.2289,0.1497327273941398
10,0.3521,0.1894990049700931
