Metric,HitRate,NDCG
5,0.1463,0.09181763089001505
10,0.2236,0.11672461708718695
15,0.2818,0.1321599873310616
20,0.3225,0.14177749168037526
5,0.1892,0.12385333599837961
10,0.2836,0.15424764217764045
15,0.3421,0.169683300415249
20,0.389,0.18075570381559208
5,0.1935,0.1270249878441799
10,0.2905,0.15833973674886742
15,0.3606,0.17690294789561437
20,0.4077,0.18801675341989493
5,0.2035,0.13254268461401525
10,0.3041,0.16495362449116313
15,0.3644,0.18089649792645113
20,0.4131,0.1924140259494483
5,0.2174,0.14191804750598458
10,0.3176,0.17427983801334856
15,0.3822,0.1913851756089701
20,0.4308,0.20285659726773755
5,0.2115,0.13905762587258616
10,0.3097,0.1706331468896414
15,0.383,0.1900750659409628
20,0.4312,0.20146493400372598
5,0.2091,0.1344929916893526
10,0.3102,0.16716358977759377
15,0.3729,0.18373676346340106
20,0.4186,0.19453191829592825
5,0.2239,0.1465853211308587
10,0.3295,0.1805709290702785
15,0.3922,0.19715811139654194
20,0.4392,0.20826307023594437
5,0.2233,0.14650909429503903
10,0.3206,0.17796358709514015
15,0.3866,0.19542346981272674
20,0.4335,0.20652112417800572
5,0.2304,0.1485986776839983
10,0.3316,0.1812429126094482
15,0.3933,0.1975847998000285
20,0.4389,0.20836254001860935
5,0.2291,0.14957457210985806
10,0.3286,0.1817413219098399
15,0.3927,0.198702958075212
20,0.44,0.20989453876277098
5,0.2355,0.15602325815389928
10,0.3451,0.19140210737986
15,0.4101,0.20861519124258598
20,0.4596,0.2203238589097612
5,0.2349,0.15803026857592833
10,0.344,0.19333615210297336
15,0.4101,0.2108074939979813
20,0.4559,0.22162331526646972
5,0.2398,0.15976759908310142
10,0.3399,0.19216773911117058
15,0.4029,0.20883960097673604
20,0.4497,0.21990893645890905
5,0.2359,0.15648060621078733
10,0.3377,0.18917617444175883
15,0.4038,0.20666467204720793
20,0.4509,0.21778613879047407
5,0.2205,0.14558520264051353
10,0.3206,0.17777157411115818
15,0.3888,0.1958527231135247
20,0.4384,0.2075780316094945
5,0.246,0.16372747372260044
10,0.3539,0.19851359178502195
15,0.4158,0.21489110704669775
20,0.4611,0.2256063841970929
5,0.2457,0.16372280423606178
10,0.3541,0.19867624654213908
15,0.4197,0.21601554752111424
20,0.4641,0.22649988605920307
5,0.2439,0.1638931449408943
10,0.3443,0.19631478104637146
15,0.4095,0.2135199336714906
20,0.4548,0.2242184531771638
5,0.2458,0.16472689240632785
10,0.3519,0.1990449430154815
15,0.4145,0.21561039719623942
20,0.4571,0.22565500846793998
5,0.2561,0.1726069440155461
10,0.3554,0.20464384413130435
15,0.4144,0.22028786453286398
20,0.4613,0.23139176872054637
5,0.2565,0.17163272980404787
10,0.3601,0.20517243528649937
15,0.4232,0.22192931209724884
20,0.4663,0.23210588941690566
5,0.2547,0.17104145407419308
10,0.3548,0.20339996547842173
15,0.4168,0.21985364545175462
20,0.4596,0.22994483111674843
5,0.2603,0.17621075218149723
10,0.3623,0.20913154549672805
15,0.4236,0.22536755619033544
20,0.4664,0.23548723776129463
5,0.2609,0.1776054276038115
10,0.3617,0.2100234076868463
15,0.423,0.22625007382485082
20,0.467,0.2366452748159197
5,0.2636,0.18037206703580133
10,0.3594,0.21133915479630236
15,0.4196,0.22727968094006842
20,0.4642,0.23783415353471068
5,0.2627,0.17808327318523365
10,0.3585,0.20912503251470024
15,0.4206,0.2255605796732355
20,0.4662,0.23633439651913205
5,0.2694,0.18405231494314603
10,0.364,0.2146329897774921
15,0.4252,0.23083111965076514
20,0.466,0.24051000061645936
5,0.2694,0.18497410022081637
10,0.3691,0.2171708352843791
15,0.427,0.23253394258750495
20,0.4698,0.24263520423868923
5,0.2769,0.191481268071505
10,0.3681,0.22089789498544365
15,0.4281,0.23675876104830573
20,0.4702,0.24672175886792597
5,0.2672,0.18323593406658098
10,0.3618,0.21391845668245538
15,0.4237,0.23030073088612535
20,0.4666,0.24044169860658976
5,0.2698,0.18882415485545445
10,0.3648,0.21952802840636415
15,0.4233,0.23500934102828896
20,0.4663,0.24518909343655437
5,0.2703,0.18775954472437723
10,0.3637,0.21794712914864736
15,0.4219,0.23335055926775639
20,0.4613,0.242653899835104
5,0.273,0.19201342895089638
10,0.3697,0.22332945920758024
15,0.4282,0.23880186197440825
20,0.4696,0.2485843290733224
5,0.2775,0.19396939509703162
10,0.368,0.22322739703698816
15,0.4255,0.2384315603685616
20,0.4664,0.2480816954622412
5,0.2781,0.19294149086184126
10,0.3693,0.22244699552082192
15,0.4267,0.23764202117117325
20,0.4679,0.24735045671801173
5,0.2715,0.18913659955082554
10,0.3659,0.21964624043421938
15,0.4234,0.23485057430310463
20,0.4654,0.2447568313830005
5,0.2746,0.1913355808137253
10,0.3666,0.22108821018336816
15,0.4256,0.23668036608334686
20,0.4665,0.246343863111759
5,0.271,0.18820298385133946
10,0.3645,0.21840852919259415
15,0.4231,0.23388975724743863
20,0.4646,0.24369539015436567
5,0.2783,0.1957913597831787
10,0.3682,0.22487889426304805
15,0.4243,0.23972504650113569
20,0.4681,0.2500658738357205
5,0.2742,0.19249051575732365
10,0.3665,0.2223343271834016
15,0.423,0.23732873651558403
20,0.4641,0.24706136721649455
5,0.279,0.19609169775560667
10,0.3703,0.22562014198193264
15,0.4268,0.24055527138559632
20,0.4683,0.25033492578035244
5,0.2802,0.19647842651002795
10,0.3688,0.2250265561595295
15,0.424,0.2396130639358266
20,0.467,0.24977721470270317
5,0.2737,0.1922409207501656
10,0.3656,0.22196056297628758
15,0.423,0.23713440873291805
20,0.4648,0.24701813534622752
5,0.2765,0.19479598409246315
10,0.3672,0.22412296770333337
15,0.4226,0.23879311620688992
20,0.4653,0.24888548730297247
5,0.278,0.1952368097335122
10,0.3677,0.22421503089900435
15,0.4231,0.2388596307508537
20,0.4644,0.2486370799459562
5,0.2754,0.19352744047096856
10,0.3668,0.22306819310876935
15,0.42,0.23716714452011747
20,0.4644,0.2476690033485459
5,0.2789,0.19626743950510941
10,0.3701,0.22575824513903062
15,0.4244,0.24010288851698997
20,0.4655,0.24981087057063606
5,0.2735,0.19101568222695217
10,0.3659,0.2209081758000953
15,0.4206,0.2353649148001321
20,0.4644,0.24570203124218257
5,0.2792,0.19663279346965656
10,0.3703,0.22615448949686878
15,0.4252,0.24067477250444153
20,0.4686,0.25091923456637283
5,0.2811,0.19763243987923193
10,0.3732,0.22733044803190286
15,0.426,0.2413119624169506
20,0.4693,0.2515374901186986
