Metric,HitRate,NDCG
10,0.3224,0.2042535737816394
15,0.3866,0.2212225468940096
20,0.4301,0.23150566497980693
5,0.2456,0.1805917101738223
10,0.3297,0.20758151805522693
15,0.392,0.22407395279223233
20,0.4396,0.23529876884615447
5,0.2396,0.1776720385797247
10,0.3218,0.20405026312629007
15,0.3813,0.21979264808969093
20,0.4269,0.23054014914786813
5,0.2396,0.17674022338589562
10,0.3187,0.20211285498668674
15,0.3813,0.21862376597718625
20,0.4264,0.2292757605744348
5,0.244,0.17892715050944866
10,0.3232,0.20438588234474375
15,0.3847,0.22072342864341357
20,0.4307,0.23159621257331678
5,0.2439,0.1787978655125739
10,0.3245,0.20463304051923986
15,0.3847,0.2205290868135287
20,0.4293,0.23106341552890539
5,0.245,0.1800240949608431
10,0.3263,0.2060038047468084
15,0.3858,0.22170974730526813
20,0.4305,0.23226812294255575
5,0.2429,0.17935670009814667
10,0.325,0.2057907358651174
15,0.3853,0.2217496812847718
20,0.4312,0.23259986575171787
5,0.2415,0.1777040513433333
10,0.3227,0.20376428044447498
15,0.3817,0.2193486906428977
20,0.4282,0.23035412592946386
5,0.2459,0.17982855762113015
10,0.3261,0.2055487431919315
15,0.3849,0.22110999888672386
20,0.4299,0.23176223065990653
5,0.2454,0.1802239946334303
10,0.3276,0.20660254915269533
15,0.3894,0.2229454812449813
20,0.4336,0.23340073681761045
5,0.2506,0.18309086119445703
10,0.3321,0.20925098593755334
15,0.3922,0.22512618829116945
20,0.4414,0.23676024673532883
5,0.2485,0.18256392664715715
10,0.3322,0.20943248770482759
15,0.3957,0.22618772436117146
20,0.4402,0.23671549360673808
5,0.2509,0.18415909545492049
10,0.335,0.2111801184474914
15,0.3989,0.22804094291568203
20,0.4426,0.23836466012784044
5,0.2446,0.1798580680689723
10,0.3273,0.20640322991704596
15,0.393,0.22374697161575413
20,0.4379,0.23437997757313284
5,0.2491,0.18283621027593364
10,0.3342,0.21018517567478137
15,0.4002,0.22764533695919217
20,0.4432,0.237821733080984
5,0.2485,0.18183615599101152
10,0.3306,0.20817470523524526
15,0.3955,0.22534049994724478
20,0.4417,0.23623624909678378
5,0.2513,0.1838557343618726
10,0.3342,0.21046320739711882
15,0.3986,0.2274997037937065
20,0.4443,0.23830604591191312
5,0.2503,0.183886173544986
10,0.3364,0.2115251520480594
15,0.4006,0.22850371914703996
20,0.4458,0.23919036282197723
5,0.2491,0.18292961563411375
10,0.3339,0.21008603834965553
15,0.3993,0.22735080077168213
20,0.4432,0.23773433835795485
5,0.2512,0.1841184377706562
10,0.3341,0.210785077662436
15,0.3984,0.227794702484557
20,0.4441,0.23861369403352445
5,0.2502,0.18377291557500955
10,0.3347,0.210877473686821
15,0.3997,0.22804691072940858
20,0.4447,0.23867263846130313
5,0.2488,0.18280804427605798
10,0.333,0.20987598488198755
15,0.3992,0.2273940116669558
20,0.4446,0.23811629542706741
5,0.2483,0.1826466781543641
10,0.3341,0.21020052580825735
15,0.3987,0.22727019261458126
20,0.4459,0.23840911579784305
5,0.2496,0.18340712847882015
10,0.3339,0.21048912591928193
15,0.3999,0.2279466686861399
20,0.4458,0.23877208570393008
5,0.2483,0.18294538531135632
10,0.3322,0.21001617224278338
15,0.3994,0.22781597054664376
20,0.4451,0.23861402017750774
5,0.2518,0.18483389238937198
10,0.3372,0.21225114199241707
15,0.403,0.22965206105117414
20,0.449,0.2405106035331037
5,0.2501,0.18377404871581102
10,0.3338,0.2107617280915946
15,0.4021,0.22884365911203608
20,0.4477,0.23961198257630872
