Epoch,Loss,preLoss
101,0.33526832,0.01879901
102,0.33410785,0.018761238
103,0.33314708,0.018678859
104,0.3314808,0.01793297
105,0.33075434,0.017982215
106,0.32955033,0.01762766
107,0.3291629,0.01792628
108,0.32910785,0.018715438
109,0.32741624,0.017689498
110,0.3265503,0.01760395
111,0.32542598,0.017106604
112,0.3256529,0.01734351
113,0.32394403,0.017006438
114,0.3235261,0.017275114
115,0.32268912,0.016679239
116,0.32162115,0.016383443
117,0.32120037,0.01658618
118,0.3204581,0.01644021
119,0.32058522,0.01691033
120,0.3193153,0.016134504
121,0.319014,0.016416118
122,0.31885067,0.016689986
123,0.3181459,0.01632696
124,0.31744537,0.015994854
125,0.31762275,0.01670285
126,0.31631476,0.015718931
127,0.31648698,0.016259814
128,0.31597853,0.016093235
129,0.31449476,0.014982069
130,0.31488383,0.015766805
131,0.3150178,0.016048988
132,0.31436563,0.015388178
133,0.31426036,0.016083367
134,0.31327882,0.015306564
135,0.31264856,0.014968011
136,0.31342584,0.01612103
137,0.31317917,0.015960323
138,0.312054,0.015110875
139,0.31181437,0.015119167
140,0.31194052,0.015613658
141,0.31216377,0.015909636
142,0.31113568,0.015144435
143,0.31134906,0.0153826075
144,0.310708,0.015070444
145,0.3105772,0.015129412
146,0.3105064,0.014720176
147,0.30997223,0.014929731
148,0.30943787,0.014351761
149,0.30985183,0.015070054
