Metric,HitRate,NDCG
5,0.3228,0.2266296470185824
10,0.437,0.26351793111849486
15,0.5124,0.2834427685120153
20,0.5638,0.2955658360166744
Metric,HitRate,NDCG
5,0.3269,0.22853834166329
10,0.4397,0.26487701096711846
15,0.5112,0.28376136138027763
20,0.5657,0.2966454291407203
5,0.3436,0.241330462894824
10,0.4605,0.279197346013692
15,0.5389,0.29996751279375444
20,0.5979,0.31392815071119623
5,0.392,0.2828760475961978
10,0.5132,0.3220181588586094
15,0.5849,0.3410004555064282
20,0.6408,0.35422764600317946
5,0.4011,0.28869692149003
10,0.5301,0.3304124190452444
15,0.6078,0.35093352258661853
20,0.6626,0.363905312576914
5,0.4014,0.2927498922050051
10,0.5281,0.3336935682572681
15,0.5994,0.35257729999571175
20,0.6533,0.36532678978737676
5,0.4133,0.3005282247303949
10,0.5325,0.3391251171336814
15,0.6031,0.3578572150949761
20,0.6519,0.3693910283038438
5,0.4285,0.3102625205993719
10,0.5523,0.3502660529403322
15,0.6289,0.3705020215916729
20,0.6816,0.3829452873346688
5,0.4379,0.3224479385503944
10,0.5624,0.3626648965989703
15,0.6393,0.38297780018842775
20,0.6907,0.39511929940917323
5,0.4517,0.3350138963508456
10,0.5741,0.3744776792065464
15,0.6432,0.39275870147922404
20,0.6904,0.40389831173167956
5,0.4433,0.3265958170969868
10,0.5647,0.3658645937693338
15,0.6367,0.38495471184078406
20,0.6854,0.3964626246559637
5,0.4508,0.3344130849017805
10,0.576,0.3747729968740631
15,0.6421,0.3922446508832864
20,0.6974,0.40531598523729273
5,0.4557,0.33819905406970746
10,0.5804,0.37865979250323617
15,0.6482,0.39657425223268494
20,0.6948,0.407595595151194
5,0.4501,0.3340960325720862
10,0.5825,0.37686299699857995
15,0.6493,0.39455630637257005
20,0.7013,0.40686132282074433
5,0.4634,0.34664598879232916
10,0.5914,0.3880808590359217
15,0.6654,0.40764521586811514
20,0.7098,0.41814189116292616
5,0.4742,0.3535133998144664
10,0.5997,0.3941888421974903
15,0.6688,0.4125053572220393
20,0.7177,0.424055629145963
5,0.4818,0.3621307253710551
10,0.6108,0.4037882128731822
15,0.6784,0.42169690495506185
20,0.7234,0.43234597186490964
5,0.4845,0.3611602055845018
10,0.607,0.4008229168468924
15,0.678,0.4195704486769308
20,0.7285,0.43150216100820027
5,0.4822,0.36073966730988993
10,0.6038,0.4000981047199959
15,0.6764,0.41932203281493613
20,0.725,0.43082620782694103
5,0.4926,0.3688012273765027
10,0.6188,0.4096246766207158
15,0.6862,0.42747093338525527
20,0.7325,0.4384063925677857
5,0.4854,0.36478074279000194
10,0.6081,0.40452362301447936
15,0.6811,0.42382996155810754
20,0.7264,0.4345458500789922
5,0.4898,0.3699061315688511
10,0.6187,0.4116611221318323
15,0.6864,0.4295797511004144
20,0.7346,0.44096586812228006
5,0.4913,0.37137265914207546
10,0.6136,0.41093114403806996
15,0.6825,0.4291354042652276
20,0.7296,0.44027490075678344
5,0.5014,0.37580002017862485
10,0.6239,0.4155802436372237
15,0.6962,0.43466945891125836
20,0.7421,0.44553000567398887
5,0.5051,0.3811524983196501
10,0.6292,0.42136806615701733
15,0.6983,0.4396447909369251
20,0.743,0.45023309826081476
5,0.505,0.37878660713453
10,0.6294,0.41905200307121665
15,0.6998,0.4377400166169836
20,0.7453,0.44849410330927186
5,0.5017,0.3803156995272825
10,0.6272,0.42078681587963174
15,0.6981,0.4395756311439537
20,0.7463,0.45098223227581
5,0.5081,0.384683894376835
10,0.6295,0.42397906317338613
15,0.7005,0.44281699908023764
20,0.7501,0.4545567606439582
5,0.5142,0.3906170128067696
10,0.6362,0.42989521711128525
15,0.7049,0.4481024885320808
20,0.7564,0.46027494545969555
5,0.5203,0.39232769272553747
10,0.6368,0.4299519764989339
15,0.7115,0.44977123814382064
20,0.7561,0.4603066920657562
5,0.5235,0.3973103401546271
10,0.6435,0.436218595464751
15,0.7138,0.45487298299431206
20,0.7566,0.4649870570555838
5,0.5258,0.3988035450605229
10,0.6419,0.43644268530381986
15,0.7163,0.4561776980653183
20,0.7599,0.4664697673968516
5,0.5293,0.40185009216469586
10,0.6434,0.4388433423405136
15,0.7144,0.4576570011883796
20,0.7603,0.4685201667701619
5,0.5306,0.40484749622061017
10,0.6502,0.4436850558225583
15,0.719,0.4618865929962928
20,0.7657,0.47293415670670813
5,0.5324,0.40683386642976305
10,0.6506,0.4451948505306621
15,0.718,0.4630249763957524
20,0.764,0.4739026308783759
5,0.5336,0.40804477174279774
10,0.6507,0.44597687685579285
15,0.7235,0.4652508674795315
20,0.7654,0.4751415029684749
5,0.5418,0.41426640374730006
10,0.6598,0.4525362110058685
15,0.7271,0.47036165211222414
20,0.7712,0.48079332309978334
5,0.5395,0.415117387781534
10,0.6593,0.45387529020734485
15,0.7272,0.4718629905351037
20,0.7676,0.48141532717862656
5,0.5433,0.4172080654971948
10,0.6596,0.4548163021591458
15,0.7313,0.4738167521361891
20,0.7731,0.48368919386403814
5,0.5418,0.4171179263979744
10,0.6648,0.4570047900930882
15,0.7313,0.474636771724737
20,0.7713,0.48408619966856803
5,0.5447,0.4178897900923839
10,0.6693,0.4581377319033794
15,0.7325,0.4749361996758733
20,0.7732,0.48457453011130686
5,0.5488,0.4210975630384828
10,0.6684,0.45987084511142773
15,0.7323,0.4768225710103167
20,0.7768,0.48732951740862746
5,0.5512,0.42395803091691325
10,0.6703,0.46263878393996466
15,0.7318,0.47891568122106637
20,0.7761,0.48937821389877306
5,0.5546,0.42524148530497097
10,0.6712,0.4631348679618385
15,0.7345,0.4799313510162101
20,0.7775,0.49007919806714373
5,0.5557,0.42692675064715013
10,0.6707,0.4643986057069015
15,0.7371,0.48200993445957246
20,0.7794,0.49201343663866925
5,0.5594,0.4295418957252535
10,0.6744,0.4668205963148472
15,0.7383,0.4837270396923085
20,0.7797,0.49350432219879375
5,0.5619,0.43061605551680204
10,0.6765,0.46773086942264835
15,0.7395,0.484404894165954
20,0.7828,0.4946384830142434
5,0.5636,0.4325067644684562
10,0.6777,0.46940467231449784
15,0.7415,0.4862740422564003
20,0.7837,0.4962381839697363
5,0.5651,0.43368583541068856
10,0.6816,0.47137862290346827
15,0.7415,0.48728808827480125
20,0.7854,0.49768999128425523
5,0.5667,0.43454846127093294
10,0.6821,0.4719288956601691
15,0.742,0.4878080696705491
20,0.7839,0.49773276709543407
5,0.5658,0.43463416826938794
10,0.6806,0.47183589180806457
15,0.7429,0.4883511902837645
20,0.7837,0.498005492591431
5,0.5669,0.4355397536206783
10,0.6826,0.4730001628162303
15,0.7441,0.489286403120426
20,0.7849,0.49891969364032274
