Metric,HitRate,NDCG
5,0.2733,0.18786250664466342
10,0.3817,0.2228469198167581
15,0.4553,0.24231583454688171
20,0.5101,0.25525869671499246
5,0.3207,0.22493162432026656
10,0.4402,0.26340479812185064
15,0.5188,0.2841962200968815
20,0.5698,0.2962394143784905
5,0.3618,0.2561201392923314
10,0.4835,0.2954218595213245
15,0.5585,0.31526920819956733
20,0.6099,0.3274097073973267
5,0.3815,0.27483646172981663
10,0.4985,0.31270921771402416
15,0.5708,0.33185497420109394
20,0.6216,0.34387508322587385
5,0.3909,0.2803200459907679
10,0.5152,0.32046209105066
15,0.5915,0.3406974225864969
20,0.6459,0.3535473266228997
5,0.3886,0.2791622170263105
10,0.51,0.3182573798712386
15,0.5861,0.338396719928429
20,0.6389,0.3508591501789439
5,0.4047,0.2926697351001755
10,0.5308,0.33343905990408906
15,0.6041,0.35280868412386523
20,0.6597,0.36593117392747576
5,0.4108,0.30053088944077383
10,0.5369,0.34120130463805054
15,0.6141,0.36165608176470926
20,0.6688,0.37459261565835916
5,0.4283,0.31456681331019587
10,0.5483,0.3533751385538338
15,0.6255,0.37381640675411815
20,0.6729,0.3850347522484232
5,0.4297,0.3174479963267791
10,0.5505,0.35665329101387777
15,0.624,0.37607203338397205
20,0.6751,0.38812729016466513
5,0.429,0.3142498178103595
10,0.5488,0.352923999741017
15,0.6259,0.373286199522003
20,0.6773,0.385434797485567
5,0.4325,0.3193258336090692
10,0.5574,0.3595993945743924
15,0.6333,0.3796820863818122
20,0.6888,0.39280062370009783
5,0.4424,0.32574090937025163
10,0.5686,0.3666232203077175
15,0.6448,0.386766589425243
20,0.6927,0.39809730175898506
5,0.4456,0.32655309357422013
10,0.5688,0.36646470203012643
15,0.6427,0.38603822538540816
20,0.6918,0.3976601707979537
5,0.4484,0.33334014523533
10,0.5765,0.37474639532084597
15,0.6493,0.3940276706366229
20,0.7016,0.40637230471392183
5,0.464,0.3439938605031706
10,0.5868,0.3837019914393802
15,0.6634,0.40398980961685654
20,0.7124,0.4155773260484937
5,0.4561,0.3388362555017097
10,0.5849,0.3805552106782769
15,0.6604,0.40057696811470866
20,0.7112,0.4125793185855262
5,0.4598,0.34090244162481986
10,0.5898,0.38299671364509574
15,0.6657,0.40308257525857377
20,0.7159,0.41494985450507077
5,0.4683,0.3464121986392102
10,0.5931,0.3868601687658101
15,0.6664,0.406241872515854
20,0.717,0.418193539680451
5,0.4664,0.3465805805428599
10,0.5931,0.3874620153573811
15,0.6701,0.40791462807604495
20,0.7187,0.4194047332036027
5,0.4718,0.34949018925136893
