Metric,HitRate,NDCG
5,0.0901,0.05742421818870931
10,0.1515,0.0770902295993075
15,0.2057,0.09141532714824653
20,0.2497,0.1018127743236993
5,0.1097,0.06892310587999043
10,0.1889,0.09425717008832242
15,0.2516,0.11079580358003363
20,0.3055,0.1235116109510577
5,0.1238,0.07834784872124796
10,0.2104,0.10619628591586472
15,0.28,0.12452026213381125
20,0.3385,0.13832782854120226
5,0.1317,0.08152857486997532
10,0.2159,0.1085751419734491
15,0.2877,0.12755323471964056
20,0.351,0.14250388474940473
5,0.1502,0.09573942688753885
10,0.2446,0.12604794040045275
15,0.3238,0.14695154588715553
20,0.3868,0.16181235171146932
5,0.1487,0.09430258969830099
10,0.2465,0.1256739966623245
15,0.3269,0.14688863815582284
20,0.3934,0.16256227030952297
5,0.1651,0.10451446220017781
10,0.2653,0.13674528561147753
15,0.3486,0.15873452929474363
20,0.4107,0.1734090535305498
5,0.173,0.10983230406826361
10,0.2739,0.1422141388695349
15,0.3581,0.16443758845472267
20,0.4238,0.17994389026822663
5,0.1724,0.10941126423328515
10,0.2807,0.1442626196223737
15,0.3646,0.16642633198303944
20,0.4274,0.1812424363653631
5,0.1746,0.11325264444634021
10,0.288,0.14962593941906377
15,0.3691,0.17107621121134317
20,0.4343,0.1864469522000272
5,0.1826,0.1180234721626542
10,0.2958,0.15430355914119637
15,0.3769,0.1757280160524641
20,0.4435,0.19146888306044668
5,0.1944,0.12686558193034936
10,0.3046,0.16228439908907083
15,0.3871,0.18403300950589707
20,0.4485,0.1985473688271768
5,0.1951,0.12559868815542294
10,0.306,0.16133526708473392
15,0.3924,0.1842095756189374
20,0.4584,0.19978402987630686
5,0.1939,0.12691559346170206
10,0.3127,0.16522089513180757
15,0.3946,0.1869073816498781
20,0.4565,0.2015379170169598
5,0.202,0.13102707477400669
10,0.3158,0.16754651635303525
15,0.3978,0.18921169734806687
20,0.4694,0.2061403710378024
5,0.1985,0.1302974930273783
10,0.3178,0.168639220506552
15,0.4038,0.1914219292178782
20,0.4708,0.20726898590849147
5,0.2076,0.13521497882761754
10,0.3237,0.17250362659209778
15,0.4091,0.19507346488439387
20,0.4743,0.21047271867919282
5,0.2133,0.13959247256286458
10,0.332,0.17773250034321886
15,0.4124,0.19895071291078417
20,0.4799,0.2148705947044628
5,0.2104,0.13622023826550003
10,0.33,0.17485140778172878
15,0.4105,0.1961438594075458
20,0.4781,0.2120834906768856
5,0.2209,0.14443853437817902
10,0.3397,0.18253464082625498
15,0.4207,0.2039146931754599
20,0.485,0.21908063674849773
5,0.2178,0.14159502816328892
10,0.3389,0.1804679769980109
15,0.4239,0.20301122907128835
20,0.4901,0.21865002132982722
5,0.2235,0.14604241633115142
10,0.3406,0.1838334762143034
15,0.425,0.20614567195889616
20,0.4911,0.22176174194939585
5,0.2192,0.1422616004398371
10,0.3383,0.18046186819798954
15,0.4257,0.20358315100128668
20,0.496,0.2201960020721765
